"collected_date","plot_id","treatment","row","column","position","transect","point","hitnumber","species_code"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.3","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.4","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.4","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.5","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.5","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.6","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.6","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.7","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.7","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.8","hitnumber_1","AMSMEN"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.8","hitnumber_2","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.9","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","0.9","hitnumber_2","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1","hitnumber_1","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.1","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.1","hitnumber_2","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.2","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.2","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.3","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.3","hitnumber_2","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.3","hitnumber_3","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.4","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.4","hitnumber_2","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.4","hitnumber_3","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.5","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.5","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.6","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.6","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.7","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.7","hitnumber_2","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.7","hitnumber_3","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.8","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.8","hitnumber_2","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.9","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.9","hitnumber_2","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","1.9","hitnumber_3","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.1","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.1","hitnumber_2","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.1","hitnumber_3","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.2","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.2","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.3","hitnumber_1","BRODIA"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.3","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.4","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.4","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.5","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.5","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.6","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.6","hitnumber_2","BG"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.7","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.7","hitnumber_2","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.8","hitnumber_1","LIT"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.9","hitnumber_1","BROMAD"
"2022-02-25","A_4_U","unraked","A",4,"U","3","2.9","hitnumber_2","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.5","hitnumber_1","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.7","hitnumber_1","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","0.9","hitnumber_1","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.9","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","1.9","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.6","hitnumber_1","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.7","hitnumber_1","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.8","hitnumber_1","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.9","hitnumber_1","BRATOR"
"2022-02-28","A_5_L","unraked","A",5,"L","1","2.9","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.2","hitnumber_1","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.6","hitnumber_1","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.9","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","0.9","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.5","hitnumber_1","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.5","hitnumber_2","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.5","hitnumber_3","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.9","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","1.9","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.2","hitnumber_2","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.3","hitnumber_2","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.4","hitnumber_1","BRATOR"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.4","hitnumber_2","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.4","hitnumber_3","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.6","hitnumber_1","BRATOR"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.6","hitnumber_2","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.6","hitnumber_3","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.7","hitnumber_1","BRATOR"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.7","hitnumber_2","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.7","hitnumber_3","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","2","2.9","hitnumber_1","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.8","hitnumber_2","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.9","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","0.9","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.3","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.9","hitnumber_1","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","3","1.9","hitnumber_2","BG"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.1","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.1","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.2","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.2","hitnumber_2","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.2","hitnumber_3","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.3","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.3","hitnumber_2","AMSMEN"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.3","hitnumber_3","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.4","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.4","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.5","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.5","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.6","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.6","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.7","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.7","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.8","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.8","hitnumber_2","LIT"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.9","hitnumber_1","BRODIA"
"2022-02-28","A_5_L","unraked","A",5,"L","3","2.9","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","0","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.1","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.2","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.3","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.3","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.4","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.5","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.6","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.6","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.7","hitnumber_1","BRATOR"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.7","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.8","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.8","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.9","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.9","hitnumber_2","BRATOR"
"2022-02-26","A_5_U","raked","A",5,"U","1","0.9","hitnumber_3","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.1","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.1","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.2","hitnumber_1","BRATOR"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.2","hitnumber_2","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.2","hitnumber_3","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.3","hitnumber_1","BRATOR"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.3","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.4","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.5","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.5","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.6","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.6","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.7","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.7","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.8","hitnumber_1","AMSMEN"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.8","hitnumber_2","EROCIC"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.8","hitnumber_3","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","1.9","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.1","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.1","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.2","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.3","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.4","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.5","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.5","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.6","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.6","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.7","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.7","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.8","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.8","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","1","2.9","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.1","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.2","hitnumber_1","BG"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.3","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.3","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.4","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.4","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.5","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.5","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.6","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.6","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.7","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.7","hitnumber_2","BG"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.8","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.8","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.9","hitnumber_1","BRATOR"
"2022-02-26","A_5_U","raked","A",5,"U","2","0.9","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","1","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.1","hitnumber_1","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.2","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.2","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.3","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.3","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.4","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.4","hitnumber_2","LIT"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.5","hitnumber_1","BRODIA"
"2022-02-26","A_5_U","raked","A",5,"U","2","1.5","hitnumber_2","LIT"
